DispositionScore,OrbitalPeriod[days,OrbitalPeriodUpperUnc.[days,OrbitalPeriodLowerUnc.[days,TransitEpoch[BKJD,TransitEpochUpperUnc.[BKJD,TransitEpochLowerUnc.[BKJD,ImpactParamete,ImpactParameterUpperUnc,ImpactParameterLowerUnc,TransitDuration[hrs,TransitDurationUpperUnc.[hrs,TransitDurationLowerUnc.[hrs,TransitDepth[ppm,TransitDepthUpperUnc.[ppm,TransitDepthLowerUnc.[ppm,PlanetaryRadius[Earthradii,PlanetaryRadiusUpperUnc.[Earthradii,PlanetaryRadiusLowerUnc.[Earthradii,EquilibriumTemperature[K,InsolationFlux[Earthflux,InsolationFluxUpperUnc.[Earthflux,InsolationFluxLowerUnc.[Earthflux,TransitSignal-to-Nois,TCEPlanetNumbe,StellarEffectiveTemperature[K,StellarEffectiveTemperatureUpperUnc.[K,StellarEffectiveTemperatureLowerUnc.[K,StellarSurfaceGravity[log10(cm/s**2),StellarSurfaceGravityUpperUnc.[log10(cm/s**2),StellarSurfaceGravityLowerUnc.[log10(cm/s**2),StellarRadius[Solarradii,StellarRadiusUpperUnc.[Solarradii,StellarRadiusLowerUnc.[Solarradii,RA[decimaldegrees,Dec[decimaldegrees,Kepler-band[mag]
1.0,12.3935651,3.929999999999999e-05,-3.929999999999999e-05,178.74725,0.00245,-0.00245,0.883,0.033,-0.64,3.8896,0.0834,-0.0834,917.0,29.1,-29.1,2.66,0.54,-0.23,677.0,49.68,31.16,-12.97,35.8,1.0,5557.0,166.0,-166.0,4.603,0.034,-0.128,0.75,0.152,-0.065,296.02133,50.56778,15.505
0.998,43.84439721,9.609999999999999e-05,-9.609999999999999e-05,151.93538,0.0019199999999999998,-0.0019199999999999998,0.852,0.039,-0.585,6.8020000000000005,0.11900000000000001,-0.11900000000000001,615.0,7.7,-7.7,2.87,0.43,-0.3,531.0,18.77,7.98,-4.8,83.7,2.0,5854.0,105.0,-117.0,4.406000000000001,0.09,-0.11,1.012,0.154,-0.10300000000000001,300.86397999999997,44.337551,12.882
0.0,3.341913228,9.95e-06,-9.95e-06,171.63943,0.00247,-0.00247,1.213,11.28,-0.141,3.813,0.12,-0.12,725.0,21.3,-21.3,21.55,3.54,-1.89,1032.0,268.67,145.91,-70.67,39.0,1.0,5295.0,175.0,-159.0,4.551,0.049,-0.105,0.8109999999999999,0.133,-0.071,292.31595,38.27029,15.629000000000001
0.773,1.626630225,1.02e-06,-1.02e-06,169.820171,0.000487,-0.000487,1.26,4.827,-0.043,2.1145,0.0285,-0.0285,1620.0,19.0,-19.0,32.43,9.0,-4.83,1547.0,1355.88,1105.99,-486.6,103.6,1.0,5735.0,155.0,-172.0,4.41,0.124,-0.18600000000000003,0.973,0.27,-0.145,294.36818999999997,38.31028,15.279000000000002
1.0,2.711504086,3.8e-06,-3.8e-06,170.03417,0.0011099999999999999,-0.0011099999999999999,0.023,0.405,-0.023,3.0099,0.0423,-0.0423,838.0,14.5,-14.5,3.12,1.02,-0.34,1420.0,960.79,931.74,-309.76,64.5,1.0,6214.0,174.0,-239.0,4.442,0.054000000000000006,-0.21600000000000003,1.0759999999999998,0.353,-0.11800000000000001,291.65353,38.494659000000006,15.540999999999999
1.0,7.21203748,1.55e-05,-1.55e-05,172.81781999999998,0.0016300000000000002,-0.0016300000000000002,0.012,0.39399999999999996,-0.012,4.0491,0.057999999999999996,-0.057999999999999996,950.0,19.5,-19.5,3.32,1.09,-0.36,1025.0,260.58,252.7,-84.01,51.5,2.0,6214.0,174.0,-239.0,4.442,0.054000000000000006,-0.21600000000000003,1.0759999999999998,0.353,-0.11800000000000001,291.65353,38.494659000000006,15.540999999999999
1.0,8.47237911,1.56e-05,-1.56e-05,174.16212,0.00149,-0.00149,0.022000000000000002,0.37799999999999995,-0.022000000000000002,2.7245,0.0484,-0.0484,1120.0,26.7,-26.7,2.59,0.37,-0.22,751.0,75.44,35.44,-19.3,47.6,1.0,5354.0,159.0,-159.0,4.587,0.032,-0.10400000000000001,0.7879999999999999,0.113,-0.066,296.36652000000004,51.319519,15.339
0.9890000000000001,60.41893689999999,0.000504,-0.000504,181.16367,0.00625,-0.00625,0.094,0.359,-0.094,5.039,0.184,-0.184,931.0,49.6,-49.6,2.36,0.34,-0.2,390.0,5.49,2.58,-1.4,20.1,2.0,5354.0,159.0,-159.0,4.587,0.032,-0.10400000000000001,0.7879999999999999,0.113,-0.066,296.36652000000004,51.319519,15.339
1.0,12.61190435,6.65e-06,-6.65e-06,180.89228400000002,0.000413,-0.000413,0.55,0.065,-0.128,5.1497,0.0592,-0.0592,6110.0,27.6,-27.6,7.4,2.2,-0.73,753.0,76.15,66.33,-21.39,277.2,1.0,5795.0,156.0,-173.0,4.508,0.039,-0.20800000000000002,0.919,0.273,-0.091,289.11221,51.737381,15.14
0.0,1.433769925,7.41e-07,-7.41e-07,170.403536,0.000397,-0.000397,1.268,5.652,-0.12300000000000001,1.8868,0.0232,-0.0232,1980.0,20.4,-20.4,46.58,8.01,-8.0,1920.0,3209.29,1411.94,-1136.62,112.6,1.0,6017.0,72.0,-90.0,4.22,0.156,-0.11699999999999999,1.339,0.23,-0.23,290.84369,37.728828,15.122
0.0,10.31872301,2.8499999999999998e-05,-2.8499999999999998e-05,173.31543,0.00224,-0.00224,1.215,59.52,-0.46299999999999997,3.8360000000000003,0.121,-0.121,872.0,26.4,-26.4,28.59,8.61,-3.69,876.0,139.26,125.69,-46.77,38.2,1.0,5927.0,176.0,-193.0,4.409,0.084,-0.196,1.06,0.319,-0.13699999999999998,291.84891,37.713501,15.065
1.0,2.5391831469999997,5.07e-06,-5.07e-06,169.67494,0.0016,-0.0016,0.23800000000000002,0.198,-0.23800000000000002,2.4282,0.0559,-0.0559,382.0,11.4,-11.4,2.06,0.29,-0.28,1332.0,743.09,290.34,-212.44,38.9,1.0,5519.0,82.0,-74.0,4.35,0.126,-0.10300000000000001,1.062,0.154,-0.14,291.43997,37.905659,15.026
1.0,6.770300385,9.54e-06,-9.54e-06,170.57662,0.00108,-0.00108,0.838,0.083,-0.589,2.0844,0.0454,-0.0454,1300.0,29.7,-29.7,2.77,0.46,-0.15,812.0,102.87,53.88,-21.24,50.8,1.0,5653.0,166.0,-166.0,4.656000000000001,0.027999999999999997,-0.11199999999999999,0.679,0.11199999999999999,-0.037000000000000005,290.87051,38.273628,15.591
0.0,0.44429196600000004,9.7e-08,-9.7e-08,169.865406,0.000169,-0.000169,1.258,0.33399999999999996,-0.141,2.0792,0.0115,-0.0115,11000.0,45.9,-45.9,27.51,3.46,-1.73,1836.0,2706.26,1149.42,-599.58,299.7,1.0,5255.0,156.0,-156.0,4.678,0.027999999999999997,-0.083,0.636,0.08,-0.04,290.99689,38.28492,15.748
1.0,10.181583999999999,6.19e-06,-6.19e-06,177.141891,0.00048300000000000003,-0.00048300000000000003,0.92,0.006999999999999999,-0.005,3.5089,0.0331,-0.0331,5740.0,53.2,-53.2,7.73,2.17,-0.72,812.0,102.91,86.75,-28.91,183.6,1.0,5988.0,179.0,-197.0,4.541,0.048,-0.192,0.836,0.23399999999999999,-0.078,291.28195,38.241669,15.657
1.0,20.06036336,5.8399999999999997e-05,-5.8399999999999997e-05,147.46554,0.0024100000000000002,-0.0024100000000000002,0.556,0.32299999999999995,-0.368,3.3203,0.0754,-0.0754,1490.0,45.1,-45.1,1.96,0.13,-0.16,361.0,4.0,0.89,-0.9,35.2,2.0,3950.0,70.0,-86.0,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07912999999996,39.27832,15.954
1.0,46.1842039,0.000265,-0.000265,165.23729,0.0043,-0.0043,0.013000000000000001,0.415,-0.013000000000000001,4.758,0.13,-0.13,1390.0,56.4,-56.4,1.83,0.12,-0.15,273.0,1.32,0.29,-0.3,26.0,3.0,3950.0,70.0,-86.0,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07912999999996,39.27832,15.954
0.9520000000000001,23.9800854,0.0002,-0.0002,147.537,0.00647,-0.00647,0.95,0.004,-0.66,5.351,0.177,-0.177,104.0,6.5,-6.5,1.31,0.2,-0.13,649.0,41.94,17.84,-10.73,17.1,4.0,5854.0,105.0,-117.0,4.406000000000001,0.09,-0.11,1.012,0.154,-0.10300000000000001,300.86397999999997,44.337551,12.882
0.9940000000000001,7.82502168,3.8900000000000004e-05,-3.8900000000000004e-05,136.54995,0.00436,-0.00436,0.708,0.23399999999999999,-0.48700000000000004,2.186,0.12,-0.12,521.0,36.4,-36.4,1.2,0.08,-0.1,494.0,14.05,3.1,-3.19,15.9,4.0,3950.0,70.0,-86.0,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07912999999996,39.27832,15.954
1.0,3.895936525,7.709999999999999e-07,-7.709999999999999e-07,170.52755200000001,0.000157,-0.000157,0.524,0.069,-0.237,2.3111,0.0302,-0.0302,8540.0,29.5,-29.5,7.34,1.53,-0.65,1005.0,241.62,155.31,-64.19,370.8,1.0,5557.0,167.0,-167.0,4.592,0.034,-0.136,0.774,0.161,-0.069,294.65524,39.308361,15.725
0.9990000000000001,22.36646466,9.76e-05,-9.76e-05,175.45862,0.0035399999999999997,-0.0035399999999999997,0.4,0.066,-0.4,5.228,0.122,-0.122,987.0,35.1,-35.1,2.32,0.38,-0.16,536.0,19.45,10.29,-4.56,32.1,1.0,5395.0,160.0,-160.0,4.615,0.032,-0.10400000000000001,0.7340000000000001,0.122,-0.052000000000000005,294.71063,39.52174,15.583
1.0,1.625522174,1.58e-07,-1.58e-07,170.8266564,7.609999999999999e-05,-7.609999999999999e-05,0.076,0.022000000000000002,-0.076,2.38963,0.0033799999999999998,-0.0033799999999999998,7970.0,11.8,-11.8,9.73,1.41,-1.42,1579.0,1467.41,576.36,-452.24,799.7,1.0,5539.0,83.0,-74.0,4.322,0.13699999999999998,-0.1,1.1059999999999999,0.161,-0.161,293.87192000000005,38.422939,15.001
1.0,19.62034692,3.73e-06,-3.73e-06,181.881819,0.000148,-0.000148,0.45799999999999996,0.08,-0.165,2.0038,0.0292,-0.0292,21700.0,85.0,-85.0,13.6,1.82,-0.92,643.0,40.39,14.34,-7.31,340.5,1.0,5710.0,76.0,-85.0,4.492,0.048,-0.11199999999999999,0.905,0.121,-0.061,293.81619,38.563568,15.562000000000001
0.0,7.544039,0.000102,-0.000102,171.7982,0.0105,-0.0105,1.175,33.63,-0.9109999999999999,6.222,0.731,-0.731,323.0,28.2,-28.2,17.47,4.12,-1.65,838.0,116.46,81.18,-31.91,14.2,2.0,5657.0,152.0,-169.0,4.567,0.038,-0.152,0.8240000000000001,0.19399999999999998,-0.078,293.94116,38.601101,15.559000000000001
1.0,9.02930689,1.65e-05,-1.65e-05,177.20422,0.0014199999999999998,-0.0014199999999999998,0.024,0.401,-0.024,3.1449,0.0528,-0.0528,1020.0,21.9,-21.9,2.57,0.44,-0.26,757.0,77.75,43.01,-22.28,53.9,1.0,5349.0,167.0,-167.0,4.526,0.063,-0.10800000000000001,0.82,0.141,-0.08199999999999999,290.33362,38.728229999999996,15.387
0.053,10.32803571,3.76e-06,-3.76e-06,174.581054,0.000306,-0.000306,0.281,0.04,-0.064,7.7915,0.0272,-0.0272,16900.0,31.8,-31.8,13.28,3.64,-2.41,843.0,119.31,98.49,-48.58,636.8,1.0,5627.0,169.0,-169.0,4.359,0.18,-0.18,1.024,0.28,-0.18600000000000003,287.69675,38.886452,15.645999999999999
1.0,143.20630469999998,0.00023500000000000002,-0.00023500000000000002,154.23552,0.0013,-0.0013,0.379,0.073,-0.273,8.9302,0.0961,-0.0961,10600.0,82.4,-82.4,8.9,0.82,-0.38,308.0,2.14,0.59,-0.35,138.8,2.0,5485.0,98.0,-120.0,4.556,0.013999999999999999,-0.081,0.867,0.079,-0.037000000000000005,285.28362999999996,38.947281,15.402999999999999
0.95,6.1648760000000005,4.6399999999999996e-05,-4.6399999999999996e-05,135.63916,0.0066099999999999996,-0.0066099999999999996,0.6459999999999999,0.32299999999999995,-0.43,3.262,0.18600000000000003,-0.18600000000000003,55.8,4.3,-4.3,0.79,0.13,-0.08,1021.0,256.35,109.03,-65.57,14.4,3.0,5854.0,105.0,-117.0,4.406000000000001,0.09,-0.11,1.012,0.154,-0.10300000000000001,300.86397999999997,44.337551,12.882
0.745,60.32494216,3.21e-05,-3.21e-05,243.892578,0.00042300000000000004,-0.00042300000000000004,0.22399999999999998,0.067,-0.146,6.6188,0.0327,-0.0327,20300.0,64.0,-64.0,12.19,1.11,-0.52,411.0,6.77,1.89,-1.09,347.2,1.0,5485.0,98.0,-120.0,4.556,0.013999999999999999,-0.081,0.867,0.079,-0.037000000000000005,285.28362999999996,38.947281,15.402999999999999
0.0,1.540397253,2.7e-06,-2.7e-06,170.50478999999999,0.0015,-0.0015,1.225,6.813,-0.10099999999999999,2.1541,0.0846,-0.0846,816.0,25.7,-25.7,25.69,7.44,-2.33,1470.0,1105.68,965.56,-306.98,38.8,1.0,5663.0,171.0,-188.0,4.53,0.036000000000000004,-0.204,0.915,0.265,-0.083,286.92638999999997,38.921631,15.974
0.0,2.99025443,1.17e-05,-1.17e-05,171.9834,0.00309,-0.00309,0.013999999999999999,0.33399999999999996,-0.013999999999999999,5.414,0.113,-0.113,589.0,14.1,-14.1,1.7,0.1,-0.15,918.0,168.45,43.55,-45.45,48.5,1.0,4667.0,140.0,-154.0,4.578,0.048,-0.027999999999999997,0.731,0.042,-0.063,287.74881,38.92955,15.842
1.0,1.5947453740000002,1.13e-07,-1.13e-07,170.6483505,5.79e-05,-5.79e-05,0.514,0.022000000000000002,-0.037000000000000005,1.9604,0.0106,-0.0106,15000.0,20.3,-20.3,11.3,3.09,-1.33,1539.0,1329.42,1067.75,-412.98,1009.3,1.0,5934.0,160.0,-178.0,4.4910000000000005,0.065,-0.195,0.893,0.244,-0.105,285.21381,39.027481,15.53
1.0,4.783002698,5.43e-06,-5.43e-06,170.50843400000002,0.0009429999999999999,-0.0009429999999999999,0.003,0.425,-0.003,2.335,0.0332,-0.0332,1010.0,16.6,-16.6,2.5,0.34,-0.19,886.0,145.48,66.39,-35.12,70.6,1.0,5170.0,155.0,-155.0,4.574,0.026000000000000002,-0.09699999999999999,0.807,0.111,-0.06,287.09398999999996,39.060719,15.119000000000002
1.0,20.50588921,3.21e-05,-3.21e-05,181.43428,0.00122,-0.00122,0.26,0.151,-0.26,4.0595,0.0481,-0.0481,2110.0,31.0,-31.0,3.41,0.28,-0.31,518.0,17.06,5.47,-4.61,78.5,1.0,4905.0,148.0,-148.0,4.544,0.07200000000000001,-0.044000000000000004,0.7609999999999999,0.063,-0.07,289.31543,39.153278,15.398
1.0,3.340218842,3.18e-06,-3.18e-06,171.979062,0.00075,-0.00075,0.466,0.002,-0.43700000000000006,1.9104,0.0318,-0.0318,1630.0,26.6,-26.6,2.03,0.13,-0.17,656.0,43.73,9.67,-9.92,71.6,1.0,3950.0,70.0,-86.0,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07912999999996,39.27832,15.954
0.0,2.507089906,2.4e-06,-2.4e-06,171.002455,0.0008349999999999999,-0.0008349999999999999,1.255,16.5,-0.349,2.0067,0.0427,-0.0427,1340.0,24.7,-24.7,30.26,9.57,-3.19,1326.0,730.47,699.82,-230.11,64.9,1.0,5926.0,184.0,-226.0,4.506,0.054000000000000006,-0.21600000000000003,0.9390000000000001,0.297,-0.099,295.37805,40.493401,15.555
1.0,18.64932728,5.2000000000000004e-05,-5.2000000000000004e-05,174.771,0.00224,-0.00224,0.08,0.32899999999999996,-0.08,4.4056,0.0687,-0.0687,894.0,20.9,-20.9,3.12,0.47,-0.28,701.0,57.13,22.99,-12.26,46.1,1.0,5775.0,78.0,-78.0,4.405,0.066,-0.12300000000000001,1.053,0.161,-0.094,290.46176,40.562462,15.386
1.0,4.90144976,1.07e-05,-1.07e-05,138.60548,0.00175,-0.00175,0.529,0.021,-0.46,4.1654,0.0585,-0.0585,141.0,2.9,-2.9,1.7,0.08,-0.05,1262.0,598.74,84.12,-66.83,50.6,3.0,5847.0,64.0,-75.0,4.191,0.02,-0.018000000000000002,1.402,0.063,-0.046,297.02826,48.208611,12.487
0.998,9.75192101,4.83e-05,-4.83e-05,138.78608,0.0036,-0.0036,0.9490000000000001,0.027999999999999997,-0.6729999999999999,4.793,0.18100000000000002,-0.18100000000000002,418.0,16.2,-16.2,2.76,0.43,-0.24,870.0,135.66,54.6,-29.09,28.5,3.0,5775.0,78.0,-78.0,4.405,0.066,-0.12300000000000001,1.053,0.161,-0.094,290.46176,40.562462,15.386
1.0,38.557654600000006,0.000177,-0.000177,163.85063,0.004070000000000001,-0.004070000000000001,0.9109999999999999,0.025,-0.6629999999999999,5.794,0.19899999999999998,-0.19899999999999998,993.0,26.8,-26.8,4.02,0.62,-0.36,550.0,21.71,8.73,-4.66,39.7,2.0,5775.0,78.0,-78.0,4.405,0.066,-0.12300000000000001,1.053,0.161,-0.094,290.46176,40.562462,15.386
0.99,3.5256325389999996,1.5e-07,-1.5e-07,170.04799509999998,3.3299999999999996e-05,-3.3299999999999996e-05,0.12,0.006,-0.084,2.59959,0.00079,-0.00079,22300.0,13.1,-13.1,11.58,0.9,-0.48,975.0,213.12,50.79,-29.54,1996.7,1.0,5150.0,82.0,-82.0,4.572,0.02,-0.064,0.7929999999999999,0.062,-0.033,290.58173,40.5774,15.224
1.0,34.84398644,4.04e-05,-4.04e-05,172.633252,0.0009400000000000001,-0.0009400000000000001,0.934,0.575,-0.031,2.9315,0.0702,-0.0702,4520.0,82.5,-82.5,7.61,1.72,-0.91,511.0,16.1,11.1,-5.08,76.8,1.0,5509.0,166.0,-166.0,4.482,0.081,-0.15,0.871,0.196,-0.105,285.92001,39.624828,15.684000000000001
1.0,7.748094238999999,7.55e-06,-7.55e-06,174.997206,0.0007650000000000001,-0.0007650000000000001,0.517,0.237,-0.325,3.5957,0.043,-0.043,2470.0,25.7,-25.7,5.52,1.7,-0.56,964.0,204.39,186.49,-63.82,113.2,1.0,5973.0,169.0,-232.0,4.439,0.052000000000000005,-0.221,1.085,0.33399999999999996,-0.111,294.4899,39.771439,15.67
1.0,23.96793669,9.25e-05,-9.25e-05,186.22182,0.00305,-0.00305,0.41600000000000004,0.053,-0.41600000000000004,3.827,0.113,-0.113,1180.0,46.1,-46.1,1.8,0.1,-0.15,329.0,2.77,0.58,-0.64,27.5,1.0,3747.0,75.0,-83.0,4.728,0.042,-0.025,0.524,0.03,-0.044000000000000004,283.86638999999997,39.898078999999996,15.414000000000001
0.995,8.29561738,2.37e-05,-2.37e-05,135.79283999999998,0.0021899999999999997,-0.0021899999999999997,0.888,0.062,-0.612,1.3421,0.0773,-0.0773,824.0,57.5,-57.5,1.82,0.1,-0.15,469.0,11.39,2.4,-2.65,17.9,2.0,3747.0,75.0,-83.0,4.728,0.042,-0.025,0.524,0.03,-0.044000000000000004,283.86638999999997,39.898078999999996,15.414000000000001
1.0,8.11437482,1.09e-05,-1.09e-05,176.33968000000002,0.00107,-0.00107,0.573,0.0,-0.46799999999999997,2.2736,0.0447,-0.0447,1560.0,32.0,-32.0,2.1,0.14,-0.16,460.0,10.55,2.46,-2.31,56.4,1.0,3692.0,73.0,-83.0,4.753,0.032,-0.039,0.517,0.035,-0.039,288.81201,40.033401,15.877
0.0,38.03672948,3.48e-06,-3.48e-06,196.934947,7.159999999999999e-05,-7.159999999999999e-05,0.501,0.003,-0.005,4.34617,0.00645,-0.00645,82900.0,83.3,-83.3,27.5,5.28,-2.27,500.0,14.81,8.85,-3.91,1300.0,1.0,5575.0,166.0,-183.0,4.521,0.038,-0.152,0.932,0.179,-0.077,294.14789,40.055538,15.472000000000001
0.0,4.64090031,1.49e-05,-1.49e-05,173.64638,0.0026100000000000003,-0.0026100000000000003,1.28,0.098,-0.07,35.512,0.27399999999999997,-0.27399999999999997,2450.0,11.7,-11.7,30.09,5.79,-3.14,1155.0,421.08,257.38,-124.0,296.9,1.0,6463.0,205.0,-205.0,4.5,0.087,-0.163,0.826,0.159,-0.086,295.11371,40.071171,15.27
0.0,3.747838198,3.9e-06,-3.9e-06,171.66504,0.0009019999999999999,-0.0009019999999999999,1.121,1.104,-0.035,5.0642,0.0445,-0.0445,616.0,5.3,-5.3,13.65,3.11,-1.04,1031.0,266.76,180.49,-62.76,138.2,1.0,5514.0,149.0,-149.0,4.569,0.028999999999999998,-0.162,0.826,0.188,-0.063,291.06152000000003,50.265128999999995,13.495999999999999
0.992,14.74914825,2.17e-05,-2.17e-05,138.77799,0.00118,-0.00118,0.17300000000000001,0.262,-0.17300000000000001,6.0995,0.044000000000000004,-0.044000000000000004,430.0,4.2,-4.2,2.89,0.13,-0.1,874.0,137.91,19.38,-15.39,107.4,1.0,5847.0,64.0,-75.0,4.191,0.02,-0.018000000000000002,1.402,0.063,-0.046,297.02826,48.208611,12.487
1.0,21.81295996,7.23e-05,-7.23e-05,174.01085,0.0026100000000000003,-0.0026100000000000003,0.053,0.39399999999999996,-0.053,4.3791,0.091,-0.091,1180.0,35.8,-35.8,3.38,0.91,-0.49,639.0,39.33,31.88,-13.85,37.8,1.0,5601.0,166.0,-166.0,4.41,0.11599999999999999,-0.188,0.9990000000000001,0.26899999999999996,-0.145,294.77686,40.15374,15.54
0.0,7.91936937,2.04e-06,-2.04e-06,172.181092,0.000202,-0.000202,0.733,0.01,-0.011000000000000001,3.3148,0.0209,-0.0209,15100.0,49.8,-49.8,10.34,2.59,-0.87,814.0,104.0,77.2,-26.78,389.0,1.0,5690.0,154.0,-172.0,4.588,0.04,-0.16,0.7759999999999999,0.195,-0.065,283.53845,40.217999,15.805
1.0,15.37562369,1.0199999999999999e-05,-1.0199999999999999e-05,173.61401999999998,0.000608,-0.000608,0.6920000000000001,0.033,-0.066,3.3169,0.0645,-0.0645,15300.0,114.0,-114.0,11.01,0.44,-0.82,600.0,30.54,4.61,-5.99,166.0,1.0,4986.0,79.0,-79.0,4.496,0.075,-0.025,0.833,0.033,-0.062,283.25354,40.358189,16.422
1.0,8.10363271,2.0300000000000002e-05,-2.0300000000000002e-05,176.9486,0.00205,-0.00205,0.047,0.409,-0.047,3.161,0.0635,-0.0635,888.0,24.5,-24.5,2.11,0.18,-0.2,687.0,52.82,16.3,-14.35,39.3,1.0,4861.0,131.0,-146.0,4.574,0.054000000000000006,-0.040999999999999995,0.732,0.062,-0.068,283.22141,40.421828999999995,15.289000000000001
1.0,4.71510843,1.9399999999999997e-05,-1.9399999999999997e-05,134.96178,0.00324,-0.00324,0.258,0.195,-0.258,2.506,0.10300000000000001,-0.10300000000000001,418.0,22.0,-22.0,1.46,0.12,-0.14,823.0,108.84,33.58,-29.57,21.3,2.0,4861.0,131.0,-146.0,4.574,0.054000000000000006,-0.040999999999999995,0.732,0.062,-0.068,283.22141,40.421828999999995,15.289000000000001
1.0,6.365839713,8.06e-06,-8.06e-06,171.13575,0.001,-0.001,0.524,0.009000000000000001,-0.46,2.9721,0.0408,-0.0408,781.0,13.1,-13.1,2.44,0.6,-0.21,914.0,165.33,121.73,-40.81,70.8,1.0,5776.0,155.0,-155.0,4.553999999999999,0.042,-0.168,0.8490000000000001,0.212,-0.071,291.14951,40.420521,15.09
0.037000000000000005,5.97581754,1.12e-05,-1.12e-05,174.77602,0.00137,-0.00137,0.941,0.017,-0.618,3.065,0.185,-0.185,962.0,23.5,-23.5,3.86,1.32,-0.44,1047.0,284.25,295.54,-90.93,50.3,1.0,6108.0,193.0,-214.0,4.471,0.054000000000000006,-0.21600000000000003,0.997,0.341,-0.114,294.22397,40.417858,15.546
0.0,2.4467373169999997,3.09e-06,-3.09e-06,170.66951,0.0010400000000000001,-0.0010400000000000001,1.2409999999999999,1.295,-0.135,4.7211,0.0546,-0.0546,1180.0,12.7,-12.7,26.25,6.9,-2.47,1261.0,597.19,461.45,-162.49,110.2,1.0,5764.0,154.0,-171.0,4.548,0.035,-0.184,0.863,0.22699999999999998,-0.081,298.96112,40.862808,15.020999999999999
1.0,3.04033046,3.37e-07,-3.37e-07,169.94901059999998,8.859999999999999e-05,-8.859999999999999e-05,0.736,0.013000000000000001,-0.024,1.8411,0.0168,-0.0168,10900.0,25.8,-25.8,8.99,0.8,-0.99,1021.0,257.29,86.59,-76.86,568.2,1.0,5035.0,151.0,-151.0,4.519,0.084,-0.063,0.7909999999999999,0.071,-0.087,299.3161,40.822379999999995,15.027999999999999
1.0,15.33528675,1.99e-05,-1.99e-05,174.00278,0.00103,-0.00103,0.773,0.006,-0.5429999999999999,3.897,0.0771,-0.0771,3080.0,39.0,-39.0,5.0,0.49,-0.18,610.0,32.67,9.96,-4.63,86.6,2.0,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.8170000000000001,0.08,-0.028999999999999998,292.23676,41.085879999999996,15.855
0.998,7.95825328,7.670000000000001e-05,-7.670000000000001e-05,137.80219,0.007670000000000001,-0.007670000000000001,0.706,0.237,-0.494,4.377,0.22899999999999998,-0.22899999999999998,50.0,3.7,-3.7,1.06,0.05,-0.04,1074.0,314.15,44.14,-35.07,14.7,4.0,5847.0,64.0,-75.0,4.191,0.02,-0.018000000000000002,1.402,0.063,-0.046,297.02826,48.208611,12.487
1.0,31.33046135,3.98e-05,-3.98e-05,153.43031000000002,0.00103,-0.00103,0.7979999999999999,0.021,-0.043,5.176,0.102,-0.102,5070.0,48.4,-48.4,6.5,0.64,-0.23,481.0,12.61,3.84,-1.79,117.2,1.0,5251.0,105.0,-105.0,4.581,0.01,-0.085,0.8170000000000001,0.08,-0.028999999999999998,292.23676,41.085879999999996,15.855
0.006,3.9043425000000003,1.34e-06,-1.34e-06,173.393734,0.000266,-0.000266,0.7090000000000001,0.011000000000000001,-0.015,3.8310000000000004,0.0271,-0.0271,16200.0,62.1,-62.1,12.28,3.56,-1.19,1104.0,351.05,298.42,-97.69,323.4,1.0,5810.0,157.0,-175.0,4.526,0.05,-0.2,0.898,0.26,-0.087,294.05676,40.549679,15.015999999999998
0.0,9.286358079,5.46e-07,-5.46e-07,171.8214689,4.5e-05,-4.5e-05,0.377,0.009000000000000001,-0.009000000000000001,3.49949,0.00533,-0.00533,44800.0,32.8,-32.8,17.61,4.05,-1.87,796.0,95.03,66.72,-27.73,1671.1,1.0,5670.0,169.0,-169.0,4.523,0.066,-0.154,0.821,0.18899999999999997,-0.087,294.74396,40.53392,15.365
0.0,3.951405455,2.26e-06,-2.26e-06,173.276125,0.000454,-0.000454,1.276,6.027,-0.214,2.1862,0.0267,-0.0267,2450.0,25.2,-25.2,31.44,8.94,-2.96,1133.0,388.71,333.12,-106.59,117.2,1.0,6046.0,182.0,-182.0,4.539,0.048,-0.204,0.8690000000000001,0.247,-0.08199999999999999,295.50439,40.505489000000004,15.446
0.9990000000000001,23.65369415,1.75e-05,-1.75e-05,171.37610700000002,0.000603,-0.000603,0.008,0.16899999999999998,-0.008,8.2183,0.021,-0.021,3340.0,13.2,-13.2,7.89,1.38,-1.52,731.0,67.65,33.37,-26.59,266.3,1.0,5739.0,114.0,-103.0,4.191,0.162,-0.10800000000000001,1.3840000000000001,0.242,-0.266,287.89713,40.637821,15.084000000000001
0.996,13.23352214,4.5e-05,-4.5e-05,140.32196000000002,0.00275,-0.00275,0.013999999999999999,0.39899999999999997,-0.013999999999999999,6.7372,0.0875,-0.0875,505.0,10.8,-10.8,3.06,0.54,-0.58,888.0,146.67,72.35,-57.65,49.1,2.0,5739.0,114.0,-103.0,4.191,0.162,-0.10800000000000001,1.3840000000000001,0.242,-0.266,287.89713,40.637821,15.084000000000001
